num fastfair pgm alex xindex learngroup
85.46 0.937271 0.585393 0.461633 2.099110 3.091510
85.47 0.956039 0.636124 0.465222 2.138960 3.128240
85.48 0.958189 0.543693 0.464410 2.130920 3.136340
85.49 0.946512 0.724814 0.463235 2.118800 3.257600
85.5 0.956307 0.580401 0.468188 2.128170 3.114500
85.51 0.948674 0.545489 0.465391 2.113490 3.040030
85.52 0.965370 0.895113 0.469116 2.171520 3.105660
85.53 0.981016 0.545881 0.474833 2.207000 3.148390
85.54 0.974773 0.627048 0.474289 2.217990 3.146160
85.55 0.973315 0.697899 0.473541 2.190760 3.184800
85.56 0.971645 0.557345 0.476755 2.205400 3.134480
85.57 0.969150 0.594616 0.476107 2.197540 3.093830
85.58 0.974776 0.537050 0.475792 2.195040 3.330580
85.59 0.940559 1.325950 0.460586 2.101850 3.174840
85.6 0.953605 0.591963 0.467786 2.146240 3.114720
85.61 0.968417 0.556586 0.467801 2.175540 3.190370
85.62 0.959316 0.688489 0.465940 2.166000 3.163240
85.63 0.957688 0.624959 0.466786 2.137960 3.059590
85.64 0.964790 0.545356 0.464221 2.149270 3.020330
85.65 0.964036 0.886307 0.467715 2.176740 3.118380
85.66 0.972910 0.545674 0.471353 2.165530 3.284770
85.67 1.129700 0.585041 0.473364 2.224540 3.221180
85.68 1.249030 0.730024 0.471200 2.211980 3.185990
85.69 1.188420 0.545838 0.471008 2.197070 3.161550
85.7 1.165000 0.608842 0.470678 2.186070 3.141340
85.71 1.147400 0.543146 0.472522 2.208200 3.040460
85.72 1.099950 2.682270 0.462167 2.112370 3.132550
85.73 1.101620 0.632520 0.463665 2.148050 3.121800
85.74 1.088150 0.557757 0.464127 2.148370 3.150850
85.75 1.074230 0.688069 0.462879 2.119950 3.388580
85.76 1.064250 0.533701 0.464913 2.147130 2.967490
85.77 1.063800 0.622550 0.459647 2.122670 3.022440
85.78 1.064490 0.880920 0.465648 2.151830 3.037640
85.79 1.078610 0.557678 0.468237 2.195970 3.175060
85.8 1.081930 0.589684 0.471352 2.207810 3.077770
85.81 1.069550 0.731773 0.469760 2.216950 3.082040
85.82 1.060960 0.544408 0.471135 2.181340 3.092550
85.83 1.057260 0.606285 0.470692 2.190220 3.315510
85.84 1.053650 0.536713 0.470300 2.175400 3.059740
85.85 1.016110 1.301030 0.467049 2.111650 3.168630
85.86 1.018430 0.625025 0.465949 2.137290 3.134310
85.87 1.034200 0.547001 0.467002 2.189040 3.201490
85.88 1.021980 0.691162 0.464299 2.155540 3.087080
85.89 1.004380 0.548163 0.461541 2.102580 3.104130
85.9 1.013460 0.625108 0.463095 2.140040 3.052060
85.91 1.022950 0.871096 0.465218 2.150030 3.154880
85.92 1.023110 0.555752 0.464132 2.154550 3.350130
85.93 1.024320 0.583852 0.467705 2.191990 3.067480
85.94 1.035970 0.546676 0.468924 2.231540 3.044950
85.95 1.020170 0.725207 0.467901 2.200480 3.157380
85.96 1.022450 0.596039 0.470599 2.195220 3.114800
85.97 1.020380 0.554314 0.470887 2.201170 3.047090
85.98 1.035410 17.645401 0.471798 2.193440 3.094510
85.99 1.039850 0.664374 0.474074 2.187650 3.326770
86 1.045090 0.548677 0.475727 2.198720 3.341530
86.01 1.031560 0.691346 0.475125 2.182770 3.123110
86.02 1.032170 0.562079 0.477812 2.180200 3.140340
86.03 1.029400 0.597269 0.477556 2.174880 2.995050
86.04 1.028200 0.945034 0.476310 2.173000 3.115020
86.05 1.037910 0.541732 0.475866 2.179050 3.296590
86.06 1.034990 0.605383 0.476266 2.180590 3.217450
86.07 1.024540 0.549609 0.478036 2.164170 3.247700
86.08 1.021190 0.729358 0.476049 2.147640 3.086840
86.09 1.012150 0.597188 0.475875 2.172380 3.269420
86.1 1.015740 0.538069 0.477223 2.153270 3.107860
86.11 1.016840 1.335840 0.474242 2.157200 3.054800
86.12 1.011260 0.547749 0.473509 2.501650 3.188640
86.13 1.017100 0.632116 0.477254 2.411890 3.071010
86.14 1.000530 0.692766 0.477761 2.372390 3.171060
86.15 1.001150 0.561803 0.476606 2.331800 3.061550
86.16 1.002850 0.595313 0.478112 2.285180 3.081710
86.17 0.998730 0.938947 0.476946 2.280350 3.225000
86.18 1.005550 0.536192 0.474104 2.235990 3.220540
86.19 0.996581 0.595761 0.475538 2.246510 3.128750
86.2 0.999153 0.560000 0.473726 2.243200 3.154310
86.21 0.996521 0.695159 0.477343 2.255530 3.158090
86.22 0.993832 0.630776 0.482033 2.214070 3.110980
86.23 0.993252 0.550349 0.474949 2.206820 3.126270
86.24 0.996052 2.633170 0.479033 2.215420 3.110480
86.25 1.005840 0.593313 0.476435 2.229200 3.183940
86.26 0.999316 0.655063 0.477183 2.235940 3.381320
86.27 1.002070 0.686610 0.477046 2.233690 3.200760
86.28 0.996749 0.550523 0.478596 2.233390 3.079390
86.29 0.993704 0.609950 0.478061 2.217930 3.042150
86.3 0.991090 0.548568 0.475087 2.218940 3.132040
86.31 0.987748 0.931096 0.476380 2.217720 3.218450
86.32 0.992446 0.593143 0.478788 2.215100 3.182600
86.33 0.995961 0.559086 0.485190 2.227630 3.185810
86.34 0.989024 0.694295 0.478928 2.204520 3.310160
86.35 0.989535 0.538544 0.476573 2.194900 3.066120
86.36 0.988351 0.635298 0.473499 2.199530 3.144540
86.37 0.988744 1.304520 0.478167 2.191510 3.108540
86.38 0.991226 0.559995 0.479275 2.210200 3.215650
86.39 0.996369 0.596592 0.479016 2.203140 3.116110
86.4 0.990353 0.727504 0.480070 2.209060 3.160590
86.41 0.989626 0.549714 0.477006 2.185710 3.185510
86.42 0.988503 0.608510 0.480194 2.200040 3.265580
86.43 0.985393 0.548316 0.479964 2.196900 3.165040
86.44 0.991611 0.886199 0.478424 2.211100 3.163330
86.45 1.006620 0.630509 0.478843 2.201540 3.228390
86.46 0.988825 0.547875 0.481068 2.204470 3.231030
86.47 0.989750 0.708285 0.480338 2.205540 3.169920
86.48 0.984045 0.544826 0.482122 2.191800 3.089540
86.49 0.987919 0.635262 0.478128 2.181750 3.144250
86.5 0.980965 4.642250 0.476691 2.180350 3.112640
86.51 0.979511 0.608890 0.475819 2.167340 3.351970
86.52 0.980771 0.608464 0.476826 2.208090 3.232940
86.53 0.984961 0.547058 0.477431 2.191330 3.109710
86.54 0.981128 0.732835 0.480797 2.175110 3.127840
86.55 0.984888 0.598561 0.480311 2.196860 3.090520
86.56 0.985267 0.560887 0.479716 2.197520 3.052400
86.57 0.986518 0.898854 0.480404 2.193530 3.122930
86.58 0.980704 0.633159 0.482175 2.180900 3.207210
86.59 0.988549 0.547260 0.493350 2.207270 3.350030
86.6 0.973235 0.706519 0.479197 2.177720 3.073620
86.61 0.983382 0.557610 0.481218 2.182150 3.093560
86.62 0.977402 0.597087 0.478728 2.187130 3.105220
86.63 0.978012 1.370440 0.478571 2.189270 3.089790
86.64 0.978228 0.548826 0.476909 2.167190 3.149910
86.65 0.977580 0.603832 0.478141 2.182480 3.093850
86.66 0.983325 0.548976 0.477166 2.175410 3.124310
86.67 0.972994 0.728777 0.480168 2.174290 3.144890
86.68 0.977735 0.597106 0.482043 2.185650 3.249050
86.69 0.977903 0.537957 0.477870 2.172670 3.056920
86.7 0.980990 0.903936 0.478659 2.170910 3.126500
86.71 0.971167 0.549898 0.479590 2.154070 3.164010
86.72 0.980685 0.633087 6.190520 2.171200 3.167040
86.73 0.974443 0.697168 6.180560 2.161500 3.110700
86.74 0.983370 0.558766 6.225310 2.186540 3.161450
86.75 0.979737 0.598745 34.727100 2.188520 3.155580
86.76 0.977444 2.679020 63.268898 2.170410 3.350220
86.77 0.977304 0.595067 46.136299 2.175490 3.140100
86.78 0.992056 0.622938 58.352699 2.192950 3.225160
86.79 0.983013 0.560731 99.138397 2.183740 3.160280
86.8 0.982293 0.692308 70.308899 2.177190 3.104960
86.81 0.979587 0.634335 41.282501 2.178510 2.997010
86.82 0.974394 0.542843 64.771202 2.186570 3.098610
86.83 0.977814 0.909173 58.669102 2.172740 3.147820
86.84 0.986973 0.546131 76.364700 2.183900 3.155810
86.85 0.982906 0.632725 29.834801 2.193010 3.311210
86.86 0.977719 0.685888 47.146000 2.191850 3.127640
86.87 0.971417 0.551870 17.940699 2.195850 3.045850
86.88 0.973941 0.611847 12.164701 2.186750 3.043360
86.89 0.973635 0.546838 6.240380 2.186760 3.140990
86.9 0.976283 1.344050 0.551006 2.165950 3.129830
86.91 0.989141 0.589089 6.381380 2.199570 3.145780
86.92 0.977338 0.559905 0.552152 2.176320 3.141750
86.93 0.970011 0.692306 0.553171 2.172970 3.290700
86.94 0.970177 0.633739 0.543512 2.179400 3.016100
86.95 0.977001 0.537985 0.534022 2.186510 3.114780
86.96 0.974956 0.893511 0.529737 2.198840 3.124610
86.97 0.973439 0.559536 0.524297 2.179280 3.210760
86.98 0.973946 0.595968 0.517332 2.170720 3.091840
86.99 0.969905 0.729265 0.518470 2.175600 3.138480
87 0.973234 0.549378 0.518397 2.184420 3.040170
87.01 0.981555 0.608734 0.514875 2.191750 3.129980
87.02 0.975915 0.548819 0.512728 2.197630 3.294640
87.03 0.977130 8.734670 0.512025 2.176630 3.119000
87.04 0.974019 0.620077 0.514241 2.183850 3.132510
87.05 0.978415 0.548145 0.510665 2.198200 3.093270
87.06 0.980444 0.709863 0.513768 2.191170 3.172580
87.07 0.976025 0.549160 0.504603 2.177970 3.045030
87.08 0.977365 0.628242 0.501563 2.167000 3.085620
87.09 0.977145 0.896270 0.502815 2.192580 3.158680
87.1 0.976586 0.556094 0.510988 2.178210 3.378980
87.11 0.981594 0.594151 0.503764 2.200640 3.168150
87.12 0.974738 0.535760 0.505285 2.185810 3.093500
87.13 0.975430 0.732500 0.502078 2.180420 3.072080
87.14 0.978438 0.595927 0.501482 2.179760 3.040060
87.15 0.975185 0.559748 0.500099 2.170940 3.025660
87.16 0.972837 1.310090 0.492440 2.153050 3.140150
87.17 0.968519 0.633084 0.490048 2.146450 3.121580
87.18 0.980786 0.546710 0.493358 2.190020 3.155460
87.19 0.972385 0.705345 0.491602 2.186080 3.327010
87.2 0.966690 0.548411 0.485298 2.168340 3.109110
87.21 0.973077 0.584026 0.487364 2.178090 3.112080
87.22 0.975146 0.922234 0.486747 2.176030 3.126970
87.23 0.962011 0.545679 0.484886 2.153240 3.152780
87.24 0.966574 0.605840 0.483048 2.160970 3.116060
87.25 0.968354 0.543016 0.482124 2.178260 3.110140
87.26 0.968284 0.731535 0.481732 2.178470 3.113610
87.27 0.969118 0.595686 0.480288 2.172260 3.336190
87.28 0.971464 0.560190 0.479108 2.172920 3.126890
87.29 0.978790 2.542570 0.477326 2.183180 3.130540
87.3 0.983165 0.593656 0.477312 2.179430 3.148450
87.31 0.980015 0.646469 0.479151 2.180320 3.204250
87.32 0.979256 0.695162 0.484240 2.160070 3.092720
87.33 0.976610 0.557587 0.480068 2.175090 3.144670
87.34 0.974165 0.596927 0.477501 2.174870 3.096510
87.35 0.974215 0.932364 0.476358 2.196700 3.119170
87.36 0.975614 0.547050 0.481705 2.178510 3.384790
87.37 0.978371 0.605799 0.482792 2.179030 3.096380
87.38 0.981454 0.537373 0.481233 2.176300 3.116910
87.39 0.975582 0.694460 0.479753 2.172500 3.037860
87.4 0.978110 0.634253 0.481159 2.189970 3.063880
87.41 0.974685 0.548392 0.475400 2.186990 3.119150
87.42 0.969427 1.316380 0.474581 2.167280 3.204430
87.43 0.976795 0.549089 0.475021 2.149850 3.252920
87.44 0.979182 0.630645 0.475483 2.190660 3.263130
87.45 0.970640 0.690856 0.473620 2.174780 3.059900
87.46 0.966926 0.539363 0.475336 2.171400 3.130830
87.47 0.977518 0.609351 0.474191 2.171440 3.082350
87.48 0.972582 0.546456 0.478658 2.194040 3.097610
87.49 0.963374 0.923617 0.488759 2.159140 3.215680
87.5 0.980039 0.589496 0.489315 2.187430 3.230430
87.51 0.979104 0.561534 0.480737 2.194390 3.133820
87.52 0.971158 0.692673 0.484306 2.185010 3.080070
87.53 0.969076 0.632243 0.479795 2.174670 3.309230
87.54 0.974736 0.547990 0.472420 2.177560 3.138480
87.55 0.974225 4.562160 0.473225 2.179970 3.124410
87.56 0.975406 0.609272 0.473286 2.169180 3.237140
87.57 0.984644 0.613474 0.474227 2.186300 3.189760
87.58 0.980157 0.731716 0.475863 2.189360 3.112420
87.59 0.976191 0.544351 0.476973 2.185480 3.113780
87.6 0.976992 0.607763 0.475426 2.186960 3.100780
87.61 0.975301 0.546354 0.476720 2.178330 3.246910
87.62 0.975485 0.932922 0.475697 2.183330 3.216640
87.63 0.981201 0.585778 0.473841 2.182420 3.175180
87.64 0.981756 0.548698 0.474098 2.179530 3.136740
87.65 0.980434 0.705977 0.473013 2.188480 3.155450
87.66 0.981455 0.549062 0.475746 2.198720 3.135810
87.67 0.985289 0.634524 0.476705 2.192030 3.091020
87.68 0.972757 1.296390 0.472163 2.172840 3.101100
87.69 0.956332 0.559415 0.470876 2.130190 3.159330
87.7 0.975510 0.594953 0.472837 2.180250 3.279030
87.71 0.982882 0.725232 0.472542 2.201250 3.148630
87.72 0.973745 0.537969 0.470483 2.168300 3.135350
87.73 0.968034 0.594313 0.472204 2.160540 3.037270
87.74 0.974548 0.557171 0.473688 2.197030 3.109540
87.75 0.961685 0.878353 0.467529 2.141550 3.241270
87.76 0.968912 0.628530 0.468262 2.145920 3.130710
87.77 0.978309 0.546949 0.465939 2.199580 3.165680
87.78 0.972636 0.703518 0.465617 2.194450 3.377020
87.79 0.972441 0.548426 0.468481 2.170090 3.106970
87.8 0.973030 0.586604 0.467771 2.175340 3.094710
87.81 0.971872 2.665820 0.464881 2.175290 3.184810
87.82 0.974452 0.592211 0.463025 2.173920 3.111870
87.83 0.981165 0.636198 0.466612 2.186160 3.150430
87.84 0.985454 0.547002 0.469499 2.174610 3.180530
87.85 0.965874 0.725626 0.468976 2.142880 3.113650
87.86 0.976130 0.594088 0.467867 2.187930 3.056430
87.87 0.971463 0.555882 0.464123 2.170520 3.327500
87.88 0.975386 0.891474 0.464378 2.180440 3.083010
87.89 0.985187 0.537436 0.468062 2.172870 3.274780
87.9 0.987659 0.632160 0.467097 2.194170 3.094750
87.91 0.982298 0.695391 0.467371 2.190810 3.103770
87.92 0.974092 0.560798 0.470358 2.168650 3.137930
87.93 0.980142 0.592547 0.466407 2.184470 3.107900
87.94 0.980471 1.341710 0.465376 2.142560 3.164560
87.95 0.962189 0.545816 0.459192 2.135060 3.414170
87.96 0.974777 0.605904 0.463081 2.167270 3.217710
87.97 0.979572 0.535893 0.464132 2.206210 3.128230
87.98 0.962339 0.687092 0.462316 2.149200 3.170870
87.99 0.964532 0.632463 0.466405 2.150590 3.151460
88 0.975873 0.544078 0.463279 2.195390 3.118350
88.01 0.971737 0.886722 0.460377 2.165500 3.159890
88.02 0.965421 0.543113 0.461747 2.132540 3.179370
88.03 0.976532 0.631179 0.465314 2.170600 3.316950
88.04 0.975444 0.688719 0.460490 2.185020 3.116120
88.05 0.973744 0.559495 0.462452 2.188830 3.160800
88.06 0.970623 0.585444 0.460288 2.164640 3.092000
88.07 0.970755 0.546302 0.459038 2.182110 3.112800
88.08 0.985062 34.716198 0.468314 2.183800 3.081130
88.09 0.980713 0.643435 0.467409 2.264320 3.178890
88.1 0.981461 0.555931 0.466708 2.253280 3.038420
88.11 0.973194 0.704736 0.472043 2.232430 3.056420
88.12 0.968850 0.632941 0.470930 2.243890 3.228210
88.13 0.970203 0.546916 0.471394 2.212210 3.110790
88.14 0.975322 0.897951 0.468205 2.230760 3.044860
88.15 0.978897 0.561052 0.469898 2.227040 3.173290
88.16 0.979198 0.595132 0.470375 2.231750 3.109060
88.17 0.985434 0.731981 0.473628 2.236220 3.043670
88.18 0.968083 0.549493 0.471211 2.186320 3.013690
88.19 0.965151 0.604905 0.469135 2.204040 3.033020
88.2 0.976399 0.547861 0.468295 2.208810 3.019560
88.21 0.971473 1.360160 0.469353 2.197200 3.299470
88.22 0.971821 0.598227 0.467887 2.196420 3.121630
88.23 0.971407 0.538643 0.467053 2.215630 3.109700
88.24 0.966394 0.711865 0.465524 2.207590 3.096550
88.25 0.967690 0.548277 0.474559 2.198060 3.108170
88.26 0.968900 0.633990 0.466656 2.195240 3.017170
88.27 0.960262 0.888622 0.466538 2.183910 3.000430
88.28 0.969021 0.561703 0.467253 2.203840 3.021920
88.29 0.971806 0.595448 0.473753 2.217520 3.142210
88.3 0.976418 0.732071 0.467382 2.213030 3.210910
88.31 0.970152 0.550865 0.470550 2.190690 3.040170
88.32 0.968026 0.586368 0.466637 2.193010 3.082670
88.33 0.968068 0.559731 0.465437 2.197200 3.085210
88.34 0.968804 2.646030 0.464621 2.200240 3.065460
88.35 0.978932 0.688415 0.465207 2.208090 3.051020
88.36 0.980300 0.546159 0.466590 2.222380 3.122280
88.37 0.969424 0.709483 0.467476 2.188020 3.021910
88.38 0.971280 0.547238 0.464787 2.189880 3.063010
88.39 0.970387 0.633808 0.463858 2.192400 3.295100
88.4 0.969284 0.888626 0.466015 2.188290 3.148910
88.41 0.969073 0.546918 0.463815 2.197090 3.100120
88.42 0.967540 0.606336 0.464769 2.191150 3.089600
88.43 0.977508 0.547635 0.467264 2.200190 3.116030
88.44 0.968642 0.728650 0.463776 2.188150 3.022810
88.45 0.966327 0.598364 0.465062 2.185320 3.039160
88.46 0.963053 0.558501 0.465718 2.186370 3.039440
88.47 0.971308 1.317020 0.487642 2.195730 3.013090
88.48 0.998463 0.632850 0.473532 2.225120 3.307270
88.49 0.979497 0.537992 0.472008 2.191650 3.038170
88.5 0.974530 0.696944 0.470684 2.168050 3.075080
88.51 0.962119 0.559899 0.469858 2.191470 3.045880
88.52 0.966339 0.596477 0.470812 2.190530 3.131320
88.53 0.965617 0.926373 0.469220 2.176920 2.987780
88.54 0.972610 0.549192 0.468232 2.193430 3.094720
88.55 0.973868 0.607779 0.469811 2.178790 3.160900
88.56 0.970370 0.548095 0.469959 2.186700 3.312490
88.57 0.968886 0.685145 0.471587 2.198130 3.070080
88.58 0.970667 0.633308 0.466763 2.191210 3.035070
88.59 0.964553 0.547080 0.466356 2.170470 3.013790
88.6 0.970358 4.660210 0.464551 2.178760 3.027470
88.61 0.970259 0.590670 0.464078 2.186330 3.218210
88.62 0.970239 0.647357 0.463346 2.185120 3.124330
88.63 0.973762 0.703933 0.462868 2.182030 3.108830
88.64 0.970653 0.559243 0.463898 2.161560 3.009710
88.65 0.972498 0.598295 0.463297 2.160260 3.161830
88.66 0.969665 0.537625 0.463862 2.178180 3.104510
88.67 0.984562 0.945326 0.466187 2.210560 3.067790
88.68 0.978488 0.597467 0.467090 2.209220 3.052590
88.69 0.984673 0.561461 0.466494 2.179230 3.156100
88.7 0.977434 0.694327 0.466827 2.171700 3.192590
88.71 0.977508 0.636168 0.465253 2.200210 3.060720
88.72 0.972390 0.546557 0.465098 2.179800 3.061230
88.73 0.974059 1.341940 0.466393 2.189710 3.119020
88.74 0.968437 0.556323 0.461747 2.181390 3.290630
88.75 0.981659 0.599015 0.464106 2.182460 3.009270
88.76 0.973197 0.732603 0.463193 2.191500 3.070590
88.77 0.970440 0.548222 0.463939 2.161290 3.018160
88.78 0.973188 0.606590 0.464620 2.168010 2.974470
88.79 0.968438 0.550429 0.468608 2.175920 3.045320
88.8 0.982283 0.934484 0.470577 2.190640 3.171100
88.81 0.975761 0.596200 0.468308 2.184580 3.106610
88.82 0.980329 0.561205 0.469009 2.185050 3.146950
88.83 0.978585 0.688436 0.474562 2.181540 3.273120
88.84 0.978647 0.549602 0.466429 2.189580 3.107340
88.85 0.971005 0.633361 0.462983 2.174860 3.119350
88.86 0.970631 2.696580 0.463462 2.178870 3.100830
88.87 0.973864 0.603302 0.462545 2.170360 3.171590
88.88 0.975411 0.620193 0.464279 2.181650 3.085480
88.89 0.975175 0.733455 0.465907 2.171680 3.045080
88.9 0.967036 0.547893 0.462119 2.185050 3.000350
88.91 0.975520 0.586101 0.462539 2.174340 3.004620
88.92 0.971418 0.560315 0.462147 2.167430 3.269910
88.93 0.966620 0.898836 0.462823 2.193080 3.101970
88.94 0.977651 0.633577 0.463889 2.194890 3.107600
88.95 0.973909 0.549634 0.466390 2.202710 3.042250
88.96 0.972502 0.704507 0.465963 2.187790 3.057570
88.97 0.980190 0.549106 0.465284 2.179480 3.046080
88.98 0.979998 0.632770 0.460936 2.178180 3.076560
88.99 0.974988 1.310010 0.462840 2.184270 3.066390
89 0.981996 0.537996 0.465513 2.185640 3.187010
89.01 0.976832 0.607704 0.464857 2.171130 3.204920
89.02 0.972991 0.546199 0.464276 2.171550 3.045400
89.03 0.969095 0.730902 0.463865 2.172940 3.011910
89.04 0.979166 0.591963 0.463192 2.179000 2.962010
89.05 0.974652 0.562422 0.462902 2.179770 2.985840
89.06 0.976367 0.893480 0.462797 2.178610 3.168010
89.07 0.976494 0.632844 0.462747 2.182680 3.114840
89.08 0.974986 0.537014 0.464825 2.166520 3.112210
89.09 0.976662 0.696710 0.467153 2.203180 3.325660
89.1 0.974612 0.560301 0.463983 2.183700 3.011690
89.11 0.970317 0.599418 0.465219 2.176800 3.048760
89.12 0.978446 8.720040 0.464865 2.177630 2.975890
89.13 0.976695 0.595289 0.471522 2.174060 3.158990
89.14 0.985506 0.631738 0.464522 2.191530 3.107960
89.15 0.977581 0.546853 0.464815 2.182110 3.061280
89.16 0.971615 0.740489 0.465630 2.177220 3.041560
89.17 0.976756 0.588030 0.467909 2.182490 3.108210
89.18 0.973215 0.549240 0.466406 2.198810 3.148830
89.19 0.971777 0.909991 0.469212 2.163010 3.127430
89.2 0.972850 0.548084 0.466960 2.185230 3.134850
89.21 0.972109 0.628454 0.464899 2.178670 3.099200
89.22 0.974623 0.698341 0.466574 2.192790 3.090990
89.23 0.972460 0.561234 0.463851 2.180870 3.062270
89.24 0.973874 0.599858 0.464779 2.167060 3.060720
89.25 0.971298 0.537832 0.465721 2.187500 3.028910
89.26 0.975977 1.351950 0.460318 2.155680 3.243000
89.27 0.968231 0.599767 0.461989 2.160580 3.292630
89.28 0.977342 0.558781 0.461551 2.182120 3.119160
89.29 0.969708 0.698297 0.464121 2.183290 3.062680
89.3 0.973980 0.630614 0.463934 2.166440 3.096020
89.31 0.968474 0.549553 0.463810 2.169870 3.148390
89.32 0.970051 0.903949 0.465083 2.178660 2.964310
89.33 0.974247 0.549130 0.464118 2.197130 3.103800
89.34 0.976997 0.586603 0.463090 2.194320 3.079740
89.35 0.978085 0.733278 0.462959 2.198100 3.032460
89.36 0.972046 0.547291 0.464315 2.193910 3.197270
89.37 0.978737 0.611167 0.466394 2.184880 3.035920
89.38 0.974237 0.543163 0.463888 2.185570 3.076590
89.39 0.971222 2.621470 0.461081 2.187260 3.191120
89.4 0.978839 0.643663 0.461644 2.191520 3.068350
89.41 0.978024 0.560993 0.464672 2.172230 3.051650
89.42 0.973049 0.688759 0.464415 2.169480 3.089730
89.43 0.972913 0.552143 0.462098 2.184150 2.949480
89.44 0.968742 0.634676 0.462917 2.173760 3.031210
89.45 0.976872 0.896821 0.466449 2.164760 3.324530
89.46 0.976356 0.560954 0.464676 2.173600 3.075610
89.47 0.974857 0.591622 0.465928 2.188820 3.137430
89.48 0.971599 0.733120 0.464986 2.175070 3.115450
89.49 0.971368 0.546459 0.464450 2.180130 3.133390
89.5 0.971192 0.611076 0.469885 2.178260 3.091690
89.51 0.972445 0.537991 0.464454 2.175670 3.063600
89.52 0.970754 1.311670 0.463008 2.174650 3.096420
89.53 0.978817 0.632416 0.464402 2.198710 3.125420
89.54 0.977663 0.549411 0.466663 2.189360 3.356230
89.55 0.976494 0.704750 0.464690 2.179930 3.077170
89.56 0.976710 0.548999 0.464262 2.182230 3.105310
89.57 0.976052 0.632726 0.463120 2.176190 2.986330
89.58 0.970216 0.892325 0.466710 2.172360 2.973950
89.59 0.967202 0.562213 0.487711 2.167870 3.142870
89.6 0.976035 0.584707 0.465799 2.163020 3.009960
89.61 0.978627 0.548720 0.467114 2.218010 3.067830
89.62 0.976573 0.729849 0.467299 2.296360 3.096880
89.63 0.981572 0.598336 0.464509 2.237200 3.238750
89.64 0.973777 0.555641 0.463490 2.218590 3.095570
89.65 0.965453 4.592920 0.462393 2.187360 3.117050
89.66 0.968895 0.683459 0.459960 2.172410 3.060910
89.67 0.967088 0.562093 0.458468 2.163500 3.004510
89.68 0.966154 0.688813 0.461798 2.165460 3.083990
89.69 0.970553 0.560025 0.461368 2.148930 3.071400
89.7 0.972662 0.592150 0.461850 2.150720 3.070080
89.71 0.966081 0.935876 0.461398 2.165040 3.071270
89.72 0.978524 0.542861 0.466026 2.183930 3.280240
89.73 0.983639 0.611326 0.465966 2.186550 3.113950
89.74 0.979046 0.547542 0.467177 2.182660 3.130950
89.75 0.970736 0.736808 0.467063 2.170110 3.077180
89.76 0.979002 0.599718 0.464520 2.184510 3.050900
89.77 0.979863 0.539068 0.464312 2.185980 3.200050
89.78 0.965497 1.308490 0.480496 2.169230 3.089390
89.79 0.966450 0.546203 0.476166 2.150680 3.057080
89.8 0.973010 0.633718 0.472324 2.169520 3.304310
89.81 0.970222 0.689908 0.481415 2.184140 3.144990
89.82 0.964640 0.560333 0.474672 2.170570 3.102960
89.83 0.970732 0.595160 0.468602 2.164150 3.004520
89.84 0.975316 0.921942 0.471918 2.181830 3.117900
89.85 0.970274 0.537604 0.466849 2.177270 3.121710
89.86 0.986701 0.599758 0.467191 2.189550 3.165890
89.87 0.991481 0.560600 0.467540 2.197220 3.022130
89.88 0.982990 0.697348 0.467299 2.193890 2.979800
89.89 0.978175 0.630415 0.467380 2.182270 3.259260
89.9 0.975624 0.549647 0.465697 2.179250 2.994590
89.91 0.979210 2.610540 0.462575 2.179370 3.187530
89.92 0.966332 0.592160 0.462310 2.158540 3.157100
89.93 0.969779 0.654933 0.463666 2.160950 3.092110
89.94 0.972057 0.686816 0.462456 2.159930 3.067710
89.95 0.970367 0.547211 0.462396 2.147180 2.982320
89.96 0.969155 0.605246 0.459795 2.162980 3.102550
89.97 0.966613 0.547380 0.460951 2.176290 3.027090
89.98 0.979445 0.929275 0.467369 2.171320 3.282390
89.99 0.985666 0.598394 0.467352 2.202290 3.016020
90 0.983130 0.559216 0.468800 2.204410 3.105400
90.01 0.979514 0.698265 0.466848 2.182050 3.025560
90.02 0.985113 0.537217 0.467937 2.191430 2.981890
90.03 0.972514 0.652215 0.467100 2.173520 3.076520
90.04 0.977866 1.307100 0.464158 2.172590 2.996660
90.05 0.967356 0.560743 0.464155 2.376500 2.994400
90.06 0.976853 0.592441 0.465828 2.401040 3.056280
90.07 0.976848 0.730712 0.464185 2.359320 3.307390
90.08 0.964310 0.546932 0.461236 2.311550 2.974690
90.09 0.968783 0.606880 0.460974 2.276510 3.046380
90.1 0.980849 0.547419 0.464033 2.261110 2.997490
90.11 0.975678 0.872265 0.465082 2.245750 3.137690
90.12 0.979611 0.633193 0.466012 2.261300 3.082750
90.13 0.987312 0.547433 0.467328 2.268940 3.087250
90.14 0.978365 0.709780 0.466521 2.250030 3.058770
90.15 0.990289 0.544179 0.463125 2.237400 3.102290
90.16 0.980102 0.634516 0.465667 2.217340 3.124060
90.17 0.987154 17.842400 0.470679 2.245430 3.012700
90.18 0.975673 0.631844 0.461026 2.202020 3.073880
90.19 0.972214 0.600759 0.464694 2.200260 3.144940
90.2 0.975634 0.547373 0.462678 2.174750 3.007160
90.21 0.974573 0.738651 0.464980 2.210470 3.100280
90.22 0.978482 0.597843 0.462716 2.196890 3.131080
90.23 0.976040 0.561863 0.462888 2.200910 3.018590
90.24 0.978424 0.905888 0.464791 2.206890 2.950530
90.25 0.973884 0.633417 0.466623 2.208820 3.247170
90.26 0.984082 0.547452 0.465855 2.197830 3.050500
90.27 0.980115 0.709848 0.465542 2.199530 3.072030
